pc_timestamp,topology,distance_m,payload_bytes,from_node,source_label,seq,sent_us,recv_us,latency_ms,msg_length
2026-07-06 14:10:29.622,2x2,1,128,3552645,LEAF_11,1,28774132,28781194,7.062,218
2026-07-06 14:10:31.623,2x2,1,128,3552645,LEAF_11,3,30774106,30782810,8.704,218
2026-07-06 14:10:32.634,2x2,1,128,3552645,LEAF_11,4,31774102,31793182,19.080,218
2026-07-06 14:10:34.622,2x2,1,128,3552645,LEAF_11,6,33774097,1044769801,1010995.687,218
2026-07-06 14:10:35.624,2x2,1,128,3552645,LEAF_11,7,1045764844,1045772147,7.303,220
2026-07-06 14:10:36.640,2x2,1,128,3552645,LEAF_11,8,1046764827,1046788527,23.700,220
2026-07-06 14:10:37.625,2x2,1,128,3552645,LEAF_11,9,1047764828,1047773935,9.107,220
2026-07-06 14:10:38.621,2x2,1,128,3552645,LEAF_11,10,1048764837,1048770492,5.655,221
2026-07-06 14:10:39.622,2x2,1,128,3552645,LEAF_11,11,1049764839,1049770939,6.100,221
2026-07-06 14:10:40.620,2x2,1,128,3552645,LEAF_11,12,1050764803,1050769732,4.929,221
2026-07-06 14:10:41.623,2x2,1,128,3552645,LEAF_11,13,1051764838,1051771766,6.928,221
2026-07-06 14:10:42.623,2x2,1,128,3552645,LEAF_11,14,1052764837,1052771059,6.222,221
2026-07-06 14:10:43.624,2x2,1,128,3552645,LEAF_11,15,1053764828,1053773159,8.331,221
2026-07-06 14:10:46.234,2x2,1,128,3552645,LEAF_11,16,1054764808,1056383391,1618.583,221
2026-07-06 14:10:46.579,2x2,1,128,3552645,LEAF_11,17,1055764676,1056727994,963.318,221
2026-07-06 14:10:46.887,2x2,1,128,3552645,LEAF_11,18,1056764710,1057036890,272.180,221
2026-07-06 14:10:47.627,2x2,1,128,3552645,LEAF_11,19,1057764694,1057776870,12.176,221
2026-07-06 14:10:48.667,2x2,1,128,3552645,LEAF_11,20,1058764697,1058816751,52.054,221
2026-07-06 14:10:49.623,2x2,1,128,3552645,LEAF_11,21,1059764672,1059772418,7.746,221
2026-07-06 14:10:50.626,2x2,1,128,3552645,LEAF_11,22,1060764712,1060774951,10.239,221
2026-07-06 14:10:51.622,2x2,1,128,3552645,LEAF_11,23,1061764673,1061771166,6.493,221
2026-07-06 14:10:52.624,2x2,1,128,3552645,LEAF_11,24,1062764694,1062773582,8.888,221
2026-07-06 14:10:53.626,2x2,1,128,3552645,LEAF_11,25,1063764678,1063775669,10.991,221
2026-07-06 14:10:54.625,2x2,1,128,3552645,LEAF_11,26,1064764682,1064774605,9.923,221
2026-07-06 14:10:55.626,2x2,1,128,3552645,LEAF_11,27,1065764684,1065776050,11.366,221
2026-07-06 14:10:56.623,2x2,1,128,3552645,LEAF_11,28,1066764672,1066771956,7.284,221
2026-07-06 14:10:57.626,2x2,1,128,3552645,LEAF_11,29,1067764706,1067774918,10.212,221
2026-07-06 14:10:58.627,2x2,1,128,3552645,LEAF_11,30,1068764697,1068776126,11.429,221
2026-07-06 14:10:59.649,2x2,1,128,3552645,LEAF_11,31,1069764707,1069798359,33.652,221
2026-07-06 14:11:00.626,2x2,1,128,3552645,LEAF_11,32,1070764682,1070776485,11.803,221
2026-07-06 14:11:01.625,2x2,1,128,3552645,LEAF_11,33,1071764684,1071774003,9.319,221
2026-07-06 14:11:02.625,2x2,1,128,3552645,LEAF_11,34,1072764684,1072774812,10.128,221
2026-07-06 14:11:03.626,2x2,1,128,3552645,LEAF_11,35,1073764682,1073775007,10.325,221
2026-07-06 14:11:04.624,2x2,1,128,3552645,LEAF_11,36,1074764706,1074773200,8.494,221
2026-07-06 14:11:05.623,2x2,1,128,3552645,LEAF_11,37,1075764673,1075773298,8.625,221
2026-07-06 14:11:06.625,2x2,1,128,3552645,LEAF_11,38,1076764701,1076775008,10.307,221
2026-07-06 14:11:07.624,2x2,1,128,3552645,LEAF_11,39,1077764684,1077774046,9.362,221
2026-07-06 14:11:08.624,2x2,1,128,3552645,LEAF_11,40,1078764713,1078774657,9.944,221
2026-07-06 14:11:09.624,2x2,1,128,3552645,LEAF_11,41,1079764677,1079773611,8.934,221
2026-07-06 14:11:10.629,2x2,1,128,3552645,LEAF_11,42,1080764694,1080778276,13.582,221
2026-07-06 14:11:11.624,2x2,1,128,3552645,LEAF_11,43,1081764684,1081773662,8.978,221
2026-07-06 14:11:12.625,2x2,1,128,3552645,LEAF_11,44,1082764701,1082774787,10.086,221
2026-07-06 14:11:13.640,2x2,1,128,3552645,LEAF_11,45,1083764706,1083789373,24.667,221
2026-07-06 14:11:14.625,2x2,1,128,3552645,LEAF_11,46,1084764701,1084775000,10.299,221
2026-07-06 14:11:15.632,2x2,1,128,3552645,LEAF_11,47,1085764716,1085782334,17.618,221
2026-07-06 14:11:16.948,2x2,1,128,3552645,LEAF_11,48,1086764694,1087098411,333.717,221
2026-07-06 14:11:17.626,2x2,1,128,3552645,LEAF_11,49,1087764682,1087776510,11.828,221
2026-07-06 14:11:18.681,2x2,1,128,3552645,LEAF_11,50,1088764677,1088830455,65.778,221
2026-07-06 14:11:19.625,2x2,1,128,3552645,LEAF_11,51,1089764701,1089775231,10.530,221
2026-07-06 14:11:20.623,2x2,1,128,3552645,LEAF_11,52,1090764677,1090773443,8.766,221
2026-07-06 14:11:21.628,2x2,1,128,3552645,LEAF_11,53,1091764697,1091777670,12.973,221
2026-07-06 14:11:22.625,2x2,1,128,3552645,LEAF_11,54,1092764713,1092775551,10.838,221
2026-07-06 14:11:23.625,2x2,1,128,3552645,LEAF_11,55,1093764711,1093775027,10.316,221
2026-07-06 14:11:24.626,2x2,1,128,3552645,LEAF_11,56,1094764684,1094776007,11.323,221
2026-07-06 14:11:25.625,2x2,1,128,3552645,LEAF_11,57,1095764684,1095775602,10.918,221
2026-07-06 14:11:26.635,2x2,1,128,3552645,LEAF_11,58,1096764689,1096785383,20.694,221
2026-07-06 14:11:27.627,2x2,1,128,3552645,LEAF_11,59,1097764689,1097776985,12.296,221
2026-07-06 14:11:28.627,2x2,1,128,3552645,LEAF_11,60,1098764722,1098777201,12.479,221
2026-07-06 14:11:29.736,2x2,1,128,3552645,LEAF_11,61,1099764678,1099886486,121.808,221
2026-07-06 14:11:30.625,2x2,1,128,3552645,LEAF_11,62,1100764699,1100775172,10.473,221
2026-07-06 14:11:31.625,2x2,1,128,3552645,LEAF_11,63,1101764697,1101775289,10.592,221
2026-07-06 14:11:32.627,2x2,1,128,3552645,LEAF_11,64,1102764695,1102777470,12.775,221
2026-07-06 14:11:33.630,2x2,1,128,3552645,LEAF_11,65,1103764717,1103780542,15.825,221
2026-07-06 14:11:34.627,2x2,1,128,3552645,LEAF_11,66,1104764685,1104777028,12.343,221
2026-07-06 14:11:35.626,2x2,1,128,3552645,LEAF_11,67,1105773414,1105776503,3.089,221
2026-07-06 14:11:36.626,2x2,1,128,3552645,LEAF_11,68,1106773371,1106776787,3.416,221
2026-07-06 14:11:37.628,2x2,1,128,3552645,LEAF_11,69,1107773374,1107779570,6.196,221
2026-07-06 14:11:38.626,2x2,1,128,3552645,LEAF_11,70,1108773383,1108776474,3.091,221
2026-07-06 14:11:39.625,2x2,1,128,3552645,LEAF_11,71,1109773402,1109776116,2.714,221
2026-07-06 14:11:40.630,2x2,1,128,3552645,LEAF_11,72,1110773361,1110780802,7.441,221
2026-07-06 14:11:41.626,2x2,1,128,3552645,LEAF_11,73,1111773397,1111776317,2.920,221
2026-07-06 14:11:42.627,2x2,1,128,3552645,LEAF_11,74,1112773387,1112777443,4.056,221
2026-07-06 14:11:43.630,2x2,1,128,3552645,LEAF_11,75,1113773373,1113781119,7.746,221
2026-07-06 14:11:44.626,2x2,1,128,3552645,LEAF_11,76,1114773395,1114776965,3.570,221
2026-07-06 14:11:45.636,2x2,1,128,3552645,LEAF_11,77,1115773374,1115786138,12.764,221
2026-07-06 14:11:46.625,2x2,1,128,3552645,LEAF_11,78,1116773373,1116776164,2.791,221
2026-07-06 14:11:47.636,2x2,1,128,3552645,LEAF_11,79,1117773374,1117787201,13.827,221
2026-07-06 14:11:48.630,2x2,1,128,3552645,LEAF_11,80,1118773387,1118781264,7.877,221
2026-07-06 14:11:49.627,2x2,1,128,3552645,LEAF_11,81,1119773396,1119778384,4.988,221
2026-07-06 14:11:50.625,2x2,1,128,3552645,LEAF_11,82,1120773383,1120776598,3.215,221
2026-07-06 14:11:51.626,2x2,1,128,3552645,LEAF_11,83,1121773404,1121777527,4.123,221
2026-07-06 14:11:52.819,2x2,1,128,3552645,LEAF_11,84,1122773366,1122969637,196.271,221
2026-07-06 14:11:53.629,2x2,1,128,3552645,LEAF_11,85,1123773367,1123780410,7.043,221
2026-07-06 14:11:54.647,2x2,1,128,3552645,LEAF_11,86,1124773383,1124797822,24.439,221
2026-07-06 14:11:55.627,2x2,1,128,3552645,LEAF_11,87,1125773385,1125778077,4.692,221
2026-07-06 14:11:56.628,2x2,1,128,3552645,LEAF_11,88,1126773403,1126779375,5.972,221
2026-07-06 14:11:57.632,2x2,1,128,3552645,LEAF_11,89,1127773373,1127783331,9.958,221
2026-07-06 14:11:58.626,2x2,1,128,3552645,LEAF_11,90,1128773366,1128777909,4.543,221
2026-07-06 14:11:59.628,2x2,1,128,3552645,LEAF_11,91,1129773367,1129779717,6.350,221
2026-07-06 14:12:00.627,2x2,1,128,3552645,LEAF_11,92,1130773403,1130778563,5.160,221
2026-07-06 14:12:01.628,2x2,1,128,3552645,LEAF_11,93,1131773404,1131779332,5.928,221
2026-07-06 14:12:02.630,2x2,1,128,3552645,LEAF_11,94,1132773403,1132781549,8.146,221
2026-07-06 14:12:03.636,2x2,1,128,3552645,LEAF_11,95,1133773368,1133787948,14.580,221
2026-07-06 14:12:04.626,2x2,1,128,3552645,LEAF_11,96,1134773403,1134777754,4.351,221
2026-07-06 14:12:05.626,2x2,1,128,3552645,LEAF_11,97,1135773374,1135778600,5.226,221
2026-07-06 14:12:06.626,2x2,1,128,3552645,LEAF_11,98,1136773395,1136777973,4.578,221
2026-07-06 14:12:07.627,2x2,1,128,3552645,LEAF_11,99,1137773363,1137779164,5.801,221
2026-07-06 14:12:08.626,2x2,1,128,3552645,LEAF_11,100,1138773373,1138778432,5.059,222
2026-07-06 14:12:09.628,2x2,1,128,3552645,LEAF_11,101,1139773402,1139780178,6.776,222
2026-07-06 14:12:10.626,2x2,1,128,3552645,LEAF_11,102,1140773387,1140777996,4.609,222
2026-07-06 14:12:11.627,2x2,1,128,3552645,LEAF_11,103,1141773402,1141778886,5.484,222
2026-07-06 14:12:12.628,2x2,1,128,3552645,LEAF_11,104,1142773383,1142779149,5.766,222
2026-07-06 14:12:13.646,2x2,1,128,3552645,LEAF_11,105,1143773385,1143798097,24.712,222
2026-07-06 14:12:14.642,2x2,1,128,3552645,LEAF_11,106,1144773366,1144793962,20.596,222
2026-07-06 14:12:15.630,2x2,1,128,3552645,LEAF_11,107,1145773391,1145781664,8.273,222
2026-07-06 14:12:16.640,2x2,1,128,3552645,LEAF_11,108,1146773402,1146791396,17.994,222
2026-07-06 14:12:17.628,2x2,1,128,3552645,LEAF_11,109,1147773405,1147780590,7.185,222
2026-07-06 14:12:18.666,2x2,1,128,3552645,LEAF_11,110,1148773424,1148818299,44.875,222
2026-07-06 14:12:19.629,2x2,1,128,3552645,LEAF_11,111,1149773390,1149780421,7.031,222
2026-07-06 14:12:20.628,2x2,1,128,3552645,LEAF_11,112,1150773403,1150779850,6.447,222
2026-07-06 14:12:21.629,2x2,1,128,3552645,LEAF_11,113,1151773397,1151780307,6.910,222
2026-07-06 14:12:22.633,2x2,1,128,3552645,LEAF_11,114,1152773402,1152785482,12.080,222
2026-07-06 14:12:23.641,2x2,1,128,3552645,LEAF_11,115,1153773404,1153793235,19.831,222
2026-07-06 14:12:24.628,2x2,1,128,3552645,LEAF_11,116,1154773391,1154779887,6.496,222
2026-07-06 14:12:25.627,2x2,1,128,3552645,LEAF_11,117,1155773363,1155779860,6.497,222
2026-07-06 14:12:26.628,2x2,1,128,3552645,LEAF_11,118,1156773373,1156780457,7.084,222
2026-07-06 14:12:27.632,2x2,1,128,3552645,LEAF_11,119,1157773388,1157784119,10.731,222
2026-07-06 14:12:28.688,2x2,1,128,3552645,LEAF_11,120,1158773411,1158840343,66.932,222
2026-07-06 14:12:29.661,2x2,1,128,3552645,LEAF_11,121,1159773391,1159812924,39.533,222
2026-07-06 14:12:30.631,2x2,1,128,3552645,LEAF_11,122,1160773366,1160782551,9.185,222
2026-07-06 14:12:31.628,2x2,1,128,3552645,LEAF_11,123,1161773401,1161779896,6.495,222
2026-07-06 14:12:32.633,2x2,1,128,3552645,LEAF_11,124,1162773383,1162785194,11.811,222
2026-07-06 14:12:33.628,2x2,1,128,3552645,LEAF_11,125,1163773378,1163780151,6.773,222
2026-07-06 14:12:34.629,2x2,1,128,3552645,LEAF_11,126,1164773395,1164781405,8.010,222
2026-07-06 14:12:35.634,2x2,1,128,3552645,LEAF_11,127,1165773448,1165787091,13.643,222
2026-07-06 14:12:36.690,2x2,1,128,3552645,LEAF_11,128,1166773434,1166842052,68.618,222
2026-07-06 14:12:37.628,2x2,1,128,3552645,LEAF_11,129,1167773444,1167780668,7.224,222
2026-07-06 14:12:38.629,2x2,1,128,3552645,LEAF_11,130,1168773433,1168781100,7.667,222
2026-07-06 14:12:39.628,2x2,1,128,3552645,LEAF_11,131,1169773430,1169780561,7.131,222
2026-07-06 14:12:40.634,2x2,1,128,3552645,LEAF_11,132,1170773404,1170786852,13.448,222
2026-07-06 14:12:41.636,2x2,1,128,3552645,LEAF_11,133,1171773444,1171788448,15.004,222
2026-07-06 14:12:42.648,2x2,1,128,3552645,LEAF_11,134,1172773426,1172801429,28.003,222
2026-07-06 14:12:43.630,2x2,1,128,3552645,LEAF_11,135,1173773405,1173781721,8.316,222
2026-07-06 14:12:44.630,2x2,1,128,3552645,LEAF_11,136,1174773405,1174783199,9.794,222
2026-07-06 14:12:45.638,2x2,1,128,3552645,LEAF_11,137,1175773444,1175790811,17.367,222
2026-07-06 14:12:46.629,2x2,1,128,3552645,LEAF_11,138,1176773409,1176781971,8.562,222
2026-07-06 14:12:47.630,2x2,1,128,3552645,LEAF_11,139,1177773409,1177783427,10.018,222
2026-07-06 14:12:48.630,2x2,1,128,3552645,LEAF_11,140,1178773426,1178782825,9.399,222
2026-07-06 14:12:49.631,2x2,1,128,3552645,LEAF_11,141,1179773434,1179784868,11.434,222
2026-07-06 14:12:50.629,2x2,1,128,3552645,LEAF_11,142,1180773405,1180781631,8.226,222
2026-07-06 14:12:51.659,2x2,1,128,3552645,LEAF_11,143,1181773426,1181812497,39.071,222
2026-07-06 14:12:52.629,2x2,1,128,3552645,LEAF_11,144,1182773433,1182781915,8.482,222
2026-07-06 14:12:53.628,2x2,1,128,3552645,LEAF_11,145,1183773409,1183781217,7.808,222
2026-07-06 14:12:54.629,2x2,1,128,3552645,LEAF_11,146,1184773405,1184781675,8.270,222
2026-07-06 14:12:55.638,2x2,1,128,3552645,LEAF_11,147,1185773409,1185790546,17.137,222
2026-07-06 14:12:56.629,2x2,1,128,3552645,LEAF_11,148,1186773444,1186782107,8.663,222
2026-07-06 14:12:57.632,2x2,1,128,3552645,LEAF_11,149,1187773409,1187785828,12.419,222
2026-07-06 14:12:58.629,2x2,1,128,3552645,LEAF_11,150,1188773426,1188782214,8.788,222
2026-07-06 14:12:59.629,2x2,1,128,3552645,LEAF_11,151,1189773438,1189782855,9.417,222
