pc_timestamp,topology,distance_m,payload_bytes,from_node,source_label,seq,sent_us,recv_us,latency_ms,msg_length
2026-07-03 17:32:33.195,3x3,5,128,3552645,LEAF_11,0,33625002,33632065,7.063,218
2026-07-03 17:32:34.412,3x3,5,128,3552645,LEAF_11,1,34625001,34835221,210.220,218
2026-07-03 17:32:35.216,3x3,5,128,3552645,LEAF_11,2,35625006,35653203,28.197,218
2026-07-03 17:32:36.238,3x3,5,128,3552645,LEAF_11,3,36624950,36675401,50.451,218
2026-07-03 17:32:37.259,3x3,5,128,3552645,LEAF_11,4,37624974,37697751,72.777,218
2026-07-03 17:32:38.283,3x3,5,128,3552645,LEAF_11,5,38624962,38720943,95.981,218
2026-07-03 17:32:39.307,3x3,5,128,3552645,LEAF_11,6,39624979,39744879,119.900,218
2026-07-03 17:32:40.330,3x3,5,128,3552645,LEAF_11,7,40624971,40768656,143.685,218
2026-07-03 17:32:41.355,3x3,5,128,3552645,LEAF_11,8,41624968,41793491,168.523,218
2026-07-03 17:32:42.380,3x3,5,128,3552645,LEAF_11,9,42624987,42818433,193.446,218
2026-07-03 17:32:43.204,3x3,5,128,3552645,LEAF_11,10,43624996,43642511,17.515,219
2026-07-03 17:32:44.224,3x3,5,128,3552645,LEAF_11,11,44624978,44662105,37.127,219
2026-07-03 17:32:45.260,3x3,5,128,3552645,LEAF_11,12,45624986,45699078,74.092,219
2026-07-03 17:32:46.274,3x3,5,128,3552645,LEAF_11,13,46624956,46711920,86.964,219
2026-07-03 17:32:47.413,3x3,5,128,3552645,LEAF_11,14,47624953,47851901,226.948,219
2026-07-03 17:32:48.320,3x3,5,128,3552645,LEAF_11,15,48624980,48757613,132.633,219
2026-07-03 17:32:49.351,3x3,5,128,3552645,LEAF_11,16,49624951,49789430,164.479,219
2026-07-03 17:32:50.366,3x3,5,128,3552645,LEAF_11,17,50625006,50804317,179.311,219
2026-07-03 17:32:51.390,3x3,5,128,3552645,LEAF_11,18,51624975,51828965,203.990,219
2026-07-03 17:32:52.211,3x3,5,128,3552645,LEAF_11,19,52624963,52650463,25.500,219
2026-07-03 17:32:53.234,3x3,5,128,3552645,LEAF_11,20,53624969,53673327,48.358,219
2026-07-03 17:32:54.262,3x3,5,128,3552645,LEAF_11,21,54624988,54701177,76.189,219
2026-07-03 17:32:55.294,3x3,5,128,3552645,LEAF_11,22,55624956,55732376,107.420,219
2026-07-03 17:34:55.815,3x3,5,128,3552645,LEAF_11,0,176251284,176265037,13.753,219
2026-07-03 17:34:56.815,3x3,5,128,3552645,LEAF_11,1,177251253,177263932,12.679,219
2026-07-03 17:34:57.813,3x3,5,128,3552645,LEAF_11,2,178251265,178263053,11.788,219
2026-07-03 17:34:58.812,3x3,5,128,3552645,LEAF_11,3,179251262,179261293,10.031,219
2026-07-03 17:34:59.816,3x3,5,128,3552645,LEAF_11,4,180251258,180265632,14.374,219
2026-07-03 17:35:00.811,3x3,5,128,3552645,LEAF_11,5,181251291,181260915,9.624,219
2026-07-03 17:35:01.815,3x3,5,128,3552645,LEAF_11,6,182251281,182264338,13.057,219
2026-07-03 17:35:02.831,3x3,5,128,3552645,LEAF_11,7,183251284,183280233,28.949,219
2026-07-03 17:35:03.817,3x3,5,128,3552645,LEAF_11,8,184251251,184267453,16.202,219
2026-07-03 17:35:05.819,3x3,5,128,3552645,LEAF_11,10,186251281,186269233,17.952,220
2026-07-03 17:35:06.814,3x3,5,128,3552645,LEAF_11,11,187251265,187263989,12.724,220
2026-07-03 17:35:07.811,3x3,5,128,3552645,LEAF_11,12,188251281,188261975,10.694,220
2026-07-03 17:35:08.815,3x3,5,128,3552645,LEAF_11,13,189251294,189265454,14.160,220
2026-07-03 17:35:09.824,3x3,5,128,3552645,LEAF_11,14,190251285,190274613,23.328,220
2026-07-03 17:35:10.813,3x3,5,128,3552645,LEAF_11,15,191251257,191263319,12.062,220
2026-07-03 17:35:11.816,3x3,5,128,3552645,LEAF_11,16,192251253,192266158,14.905,220
2026-07-03 17:35:12.823,3x3,5,128,3552645,LEAF_11,17,193251250,193273985,22.735,220
2026-07-03 17:35:13.815,3x3,5,128,3552645,LEAF_11,18,194251268,194265105,13.837,220
2026-07-03 17:35:14.819,3x3,5,128,3552645,LEAF_11,19,195251264,195268926,17.662,220
2026-07-03 17:35:15.817,3x3,5,128,3552645,LEAF_11,20,196251274,196268177,16.903,220
2026-07-03 17:35:16.814,3x3,5,128,3552645,LEAF_11,21,197251293,197264915,13.622,220
2026-07-03 17:35:17.815,3x3,5,128,3552645,LEAF_11,22,198251284,198266195,14.911,220
2026-07-03 17:35:18.838,3x3,5,128,3552645,LEAF_11,23,199251273,199289628,38.355,220
2026-07-03 17:35:19.814,3x3,5,128,3552645,LEAF_11,24,200251296,200265341,14.045,220
2026-07-03 17:35:20.841,3x3,5,128,3552645,LEAF_11,25,201251281,201265994,14.713,220
2026-07-03 17:35:21.819,3x3,5,128,3552645,LEAF_11,26,202251284,202264145,12.861,220
2026-07-03 17:35:22.857,3x3,5,128,3552645,LEAF_11,27,203251285,203295818,44.533,220
2026-07-03 17:35:23.815,3x3,5,128,3552645,LEAF_11,28,204251271,204266405,15.134,220
2026-07-03 17:35:24.818,3x3,5,128,3552645,LEAF_11,29,205251282,205270159,18.877,220
2026-07-03 17:35:25.828,3x3,5,128,3552645,LEAF_11,30,206251264,206279765,28.501,220
2026-07-03 17:35:26.811,3x3,5,128,3552645,LEAF_11,31,207251276,207262760,11.484,220
2026-07-03 17:35:27.820,3x3,5,128,3552645,LEAF_11,32,208251265,208271911,20.646,220
2026-07-03 17:35:28.812,3x3,5,128,3552645,LEAF_11,33,209251264,209263576,12.312,220
2026-07-03 17:35:29.811,3x3,5,128,3552645,LEAF_11,34,210251291,210264207,12.916,220
2026-07-03 17:35:30.812,3x3,5,128,3552645,LEAF_11,35,211251285,211264076,12.791,220
2026-07-03 17:35:31.822,3x3,5,128,3552645,LEAF_11,36,212251264,212274398,23.134,220
2026-07-03 17:35:32.829,3x3,5,128,3552645,LEAF_11,37,213251284,213281033,29.749,220
2026-07-03 17:35:33.816,3x3,5,128,3552645,LEAF_11,38,214251282,214268437,17.155,220
2026-07-03 17:35:34.835,3x3,5,128,3552645,LEAF_11,39,215251285,215287794,36.509,220
2026-07-03 17:35:35.811,3x3,5,128,3552645,LEAF_11,40,216251284,216264191,12.907,220
2026-07-03 17:35:36.823,3x3,5,128,3552645,LEAF_11,41,217251276,217276273,24.997,220
2026-07-03 17:35:37.812,3x3,5,128,3552645,LEAF_11,42,218251275,218264598,13.323,220
2026-07-03 17:35:38.813,3x3,5,128,3552645,LEAF_11,43,219251251,219265112,13.861,220
2026-07-03 17:35:39.877,3x3,5,128,3552645,LEAF_11,44,220251268,220330178,78.910,220
2026-07-03 17:35:40.812,3x3,5,128,3552645,LEAF_11,45,221251285,221265155,13.870,220
