pc_timestamp,topology,distance_m,payload_bytes,from_node,source_label,seq,sent_us,recv_us,latency_ms,msg_length
2026-07-06 14:34:37.356,2x2,1,1024,3552645,LEAF_11,0,34059580,34069157,9.577,1115
2026-07-06 14:34:38.356,2x2,1,1024,3552645,LEAF_11,1,35059565,35068746,9.181,1115
2026-07-06 14:34:39.357,2x2,1,1024,3552645,LEAF_11,2,36059592,36069262,9.670,1115
2026-07-06 14:34:40.356,2x2,1,1024,3552645,LEAF_11,3,37059592,37068644,9.052,1115
2026-07-06 14:34:41.358,2x2,1,1024,3552645,LEAF_11,4,38059579,38070365,10.786,1115
2026-07-06 14:34:42.356,2x2,1,1024,3552645,LEAF_11,5,39059593,39068725,9.132,1115
2026-07-06 14:34:43.364,2x2,1,1024,3552645,LEAF_11,6,40059552,40076740,17.188,1115
2026-07-06 14:34:44.358,2x2,1,1024,3552645,LEAF_11,7,41059564,41071076,11.512,1115
2026-07-06 14:34:45.356,2x2,1,1024,3552645,LEAF_11,8,42059568,42069095,9.527,1115
2026-07-06 14:34:46.365,2x2,1,1024,3552645,LEAF_11,9,43059581,43078005,18.424,1115
2026-07-06 14:34:47.357,2x2,1,1024,3552645,LEAF_11,10,44059558,44069523,9.965,1116
2026-07-06 14:34:48.363,2x2,1,1024,3552645,LEAF_11,11,45059551,45075235,15.684,1116
2026-07-06 14:34:49.374,2x2,1,1024,3552645,LEAF_11,12,46059546,46086763,27.217,1116
2026-07-06 14:34:50.364,2x2,1,1024,3552645,LEAF_11,13,47059572,47076375,16.803,1116
2026-07-06 14:34:51.360,2x2,1,1024,3552645,LEAF_11,14,48059567,48072251,12.684,1116
2026-07-06 14:34:52.360,2x2,1,1024,3552645,LEAF_11,15,49059566,49072572,13.006,1116
2026-07-06 14:34:53.364,2x2,1,1024,3552645,LEAF_11,16,50059549,50077284,17.735,1116
2026-07-06 14:34:54.359,2x2,1,1024,3552645,LEAF_11,17,51059582,51072252,12.670,1116
2026-07-06 14:34:55.360,2x2,1,1024,3552645,LEAF_11,18,52059592,52072837,13.245,1116
2026-07-06 14:34:56.361,2x2,1,1024,3552645,LEAF_11,19,53059563,53074364,14.801,1116
2026-07-06 14:34:57.363,2x2,1,1024,3552645,LEAF_11,20,54059574,54075860,16.286,1116
2026-07-06 14:34:58.360,2x2,1,1024,3552645,LEAF_11,21,55059583,55072795,13.212,1116
2026-07-06 14:34:59.373,2x2,1,1024,3552645,LEAF_11,22,56059553,56085461,25.908,1116
2026-07-06 14:35:00.359,2x2,1,1024,3552645,LEAF_11,23,967932106,967942294,10.188,1117
2026-07-06 14:35:01.364,2x2,1,1024,3552645,LEAF_11,24,968932055,968947118,15.063,1117
2026-07-06 14:35:02.363,2x2,1,1024,3552645,LEAF_11,25,969932071,969946129,14.058,1117
2026-07-06 14:35:03.365,2x2,1,1024,3552645,LEAF_11,26,970932085,970947613,15.528,1117
2026-07-06 14:35:04.363,2x2,1,1024,3552645,LEAF_11,27,971932074,971945715,13.641,1117
2026-07-06 14:35:05.364,2x2,1,1024,3552645,LEAF_11,28,972932068,972946819,14.751,1117
2026-07-06 14:35:06.365,2x2,1,1024,3552645,LEAF_11,29,973932084,973947784,15.700,1117
2026-07-06 14:35:07.362,2x2,1,1024,3552645,LEAF_11,30,974932057,974944809,12.752,1117
2026-07-06 14:35:08.358,2x2,1,1024,3552645,LEAF_11,31,975932074,975941425,9.351,1117
2026-07-06 14:35:09.362,2x2,1,1024,3552645,LEAF_11,32,976932087,976944301,12.214,1117
2026-07-06 14:35:10.431,2x2,1,1024,3552645,LEAF_11,33,977931998,978014159,82.161,1117
2026-07-06 14:35:11.372,2x2,1,1024,3552645,LEAF_11,34,978931959,978954465,22.506,1117
2026-07-06 14:35:12.362,2x2,1,1024,3552645,LEAF_11,35,979931995,979944858,12.863,1117
2026-07-06 14:35:13.362,2x2,1,1024,3552645,LEAF_11,36,980932001,980945482,13.481,1117
2026-07-06 14:35:14.373,2x2,1,1024,3552645,LEAF_11,37,981931959,981956064,24.105,1117
2026-07-06 14:35:15.366,2x2,1,1024,3552645,LEAF_11,38,982931993,982949225,17.232,1117
2026-07-06 14:35:16.366,2x2,1,1024,3552645,LEAF_11,39,983931973,983949847,17.874,1117
2026-07-06 14:35:17.368,2x2,1,1024,3552645,LEAF_11,40,984931978,984951257,19.279,1117
2026-07-06 14:35:18.365,2x2,1,1024,3552645,LEAF_11,41,985931984,985948663,16.679,1117
2026-07-06 14:35:19.367,2x2,1,1024,3552645,LEAF_11,42,986931964,986950526,18.562,1117
2026-07-06 14:35:20.363,2x2,1,1024,3552645,LEAF_11,43,987931992,987947167,15.175,1117
2026-07-06 14:35:21.361,2x2,1,1024,3552645,LEAF_11,44,988931986,988944759,12.773,1117
2026-07-06 14:35:22.363,2x2,1,1024,3552645,LEAF_11,45,989932005,989945724,13.719,1117
2026-07-06 14:35:23.364,2x2,1,1024,3552645,LEAF_11,46,990931970,990947624,15.654,1117
2026-07-06 14:35:24.365,2x2,1,1024,3552645,LEAF_11,47,991932021,991948705,16.684,1117
2026-07-06 14:35:25.363,2x2,1,1024,3552645,LEAF_11,48,992931974,992946547,14.573,1117
2026-07-06 14:35:26.362,2x2,1,1024,3552645,LEAF_11,49,993931991,993945636,13.645,1117
2026-07-06 14:35:27.366,2x2,1,1024,3552645,LEAF_11,50,994931988,994949235,17.247,1117
2026-07-06 14:35:28.362,2x2,1,1024,3552645,LEAF_11,51,995931975,995945359,13.384,1117
2026-07-06 14:35:29.363,2x2,1,1024,3552645,LEAF_11,52,996931971,996945525,13.554,1117
2026-07-06 14:35:30.363,2x2,1,1024,3552645,LEAF_11,53,997932004,997946418,14.414,1117
2026-07-06 14:35:31.362,2x2,1,1024,3552645,LEAF_11,54,998932001,998945761,13.760,1117
2026-07-06 14:35:32.364,2x2,1,1024,3552645,LEAF_11,55,999931989,999947542,15.553,1117
2026-07-06 14:35:33.365,2x2,1,1024,3552645,LEAF_11,56,1000931978,1000948674,16.696,1118
2026-07-06 14:35:34.365,2x2,1,1024,3552645,LEAF_11,57,1001931976,1001948397,16.421,1118
2026-07-06 14:35:35.364,2x2,1,1024,3552645,LEAF_11,58,1002931984,1002947477,15.493,1118
2026-07-06 14:35:37.367,2x2,1,1024,3552645,LEAF_11,60,1004932016,1004950897,18.881,1118
2026-07-06 14:35:38.364,2x2,1,1024,3552645,LEAF_11,61,1005931969,1005948293,16.324,1118
2026-07-06 14:35:39.364,2x2,1,1024,3552645,LEAF_11,62,1006931980,1006948313,16.333,1118
2026-07-06 14:35:40.365,2x2,1,1024,3552645,LEAF_11,63,1007931988,1007948959,16.971,1118
2026-07-06 14:35:41.363,2x2,1,1024,3552645,LEAF_11,64,1008932005,1008946801,14.796,1118
2026-07-06 14:35:42.363,2x2,1,1024,3552645,LEAF_11,65,1009931997,1009946807,14.810,1118
2026-07-06 14:35:43.363,2x2,1,1024,3552645,LEAF_11,66,1010931979,1010947354,15.375,1118
2026-07-06 14:35:44.364,2x2,1,1024,3552645,LEAF_11,67,1011931999,1011947089,15.090,1118
2026-07-06 14:35:45.364,2x2,1,1024,3552645,LEAF_11,68,1012931973,1012947334,15.361,1118
2026-07-06 14:35:46.363,2x2,1,1024,3552645,LEAF_11,69,1013931981,1013946985,15.004,1118
2026-07-06 14:35:47.371,2x2,1,1024,3552645,LEAF_11,70,1014931996,1014955872,23.876,1118
2026-07-06 14:35:48.375,2x2,1,1024,3552645,LEAF_11,71,1015931973,1015958414,26.441,1118
2026-07-06 14:35:49.370,2x2,1,1024,3552645,LEAF_11,72,1016931974,1016954761,22.787,1118
2026-07-06 14:35:50.369,2x2,1,1024,3552645,LEAF_11,73,1017931989,1017953850,21.861,1118
2026-07-06 14:35:51.374,2x2,1,1024,3552645,LEAF_11,74,1018931989,1018957455,25.466,1118
2026-07-06 14:35:52.485,2x2,1,1024,3552645,LEAF_11,75,1019931984,1020069609,137.625,1118
2026-07-06 14:35:53.386,2x2,1,1024,3552645,LEAF_11,76,1020931988,1020969397,37.409,1118
2026-07-06 14:35:54.370,2x2,1,1024,3552645,LEAF_11,77,1021932006,1021954648,22.642,1118
2026-07-06 14:35:55.364,2x2,1,1024,3552645,LEAF_11,78,1022931998,1022949189,17.191,1118
2026-07-06 14:35:56.363,2x2,1,1024,3552645,LEAF_11,79,1023931999,1023948119,16.120,1118
2026-07-06 14:35:57.366,2x2,1,1024,3552645,LEAF_11,80,1024931981,1024950969,18.988,1118
2026-07-06 14:35:58.363,2x2,1,1024,3552645,LEAF_11,81,1025931999,1025947513,15.514,1118
2026-07-06 14:35:59.365,2x2,1,1024,3552645,LEAF_11,82,1026931981,1026948185,16.204,1118
2026-07-06 14:36:00.365,2x2,1,1024,3552645,LEAF_11,83,1027939657,1027949650,9.993,1118
2026-07-06 14:36:01.364,2x2,1,1024,3552645,LEAF_11,84,1028939638,1028948819,9.181,1118
2026-07-06 14:36:02.364,2x2,1,1024,3552645,LEAF_11,85,1029939637,1029949214,9.577,1118
