pc_timestamp,topology,distance_m,payload_bytes,from_node,source_label,seq,sent_us,recv_us,latency_ms,msg_length
2026-07-06 13:08:47.782,2x2,3,512,3552645,LEAF_11,0,0,2907637968,-1387329.375,604
2026-07-06 13:08:48.807,2x2,3,512,3552645,LEAF_11,1,0,2908662636,-1386304.625,604
2026-07-06 13:08:49.830,2x2,3,512,3552645,LEAF_11,2,0,2909685464,-1385281.875,604
2026-07-06 13:08:50.649,2x2,3,512,3552645,LEAF_11,3,0,2910504861,-1384462.375,604
2026-07-06 13:08:51.673,2x2,3,512,3552645,LEAF_11,4,0,2911528377,-1383438.875,604
2026-07-06 13:08:52.696,2x2,3,512,3552645,LEAF_11,5,0,2912551333,-1382416.000,604
2026-07-06 13:08:53.721,2x2,3,512,3552645,LEAF_11,6,0,2913576694,-1381390.625,604
2026-07-06 13:08:54.746,2x2,3,512,3552645,LEAF_11,7,0,2914601478,-1380365.875,604
2026-07-06 13:08:55.781,2x2,3,512,3552645,LEAF_11,8,0,2915637117,-1379330.125,604
2026-07-06 13:08:56.692,2x2,3,512,3552645,LEAF_11,9,0,2916548040,-1378419.250,604
2026-07-06 13:08:58.227,2x2,3,512,3552645,LEAF_11,10,0,2918085042,-1376882.250,605
2026-07-06 13:08:58.745,2x2,3,512,3552645,LEAF_11,11,0,2918603433,-1376363.875,605
2026-07-06 13:08:59.761,2x2,3,512,3552645,LEAF_11,12,0,2919619654,-1375347.625,605
2026-07-06 13:09:00.685,2x2,3,512,3552645,LEAF_11,13,0,2920543678,-1374423.625,605
2026-07-06 13:09:01.707,2x2,3,512,3552645,LEAF_11,14,0,2921566194,-1373401.125,605
2026-07-06 13:09:02.731,2x2,3,512,3552645,LEAF_11,15,0,2922589659,-1372377.625,605
2026-07-06 13:09:03.757,2x2,3,512,3552645,LEAF_11,16,0,2923615381,-1371351.875,605
2026-07-06 13:09:04.781,2x2,3,512,3552645,LEAF_11,17,0,2924639486,-1370327.750,605
2026-07-06 13:09:05.804,2x2,3,512,3552645,LEAF_11,18,0,2925662627,-1369304.625,605
2026-07-06 13:09:06.826,2x2,3,512,3552645,LEAF_11,19,0,2926685077,-1368282.250,605
2026-07-06 13:09:07.650,2x2,3,512,3552645,LEAF_11,20,0,2927508646,-1367458.625,605
2026-07-06 13:09:08.669,2x2,3,512,3552645,LEAF_11,21,0,2928528408,-1366438.875,605
2026-07-06 13:09:09.694,2x2,3,512,3552645,LEAF_11,22,0,2929553261,-1365414.000,605
2026-07-06 13:09:10.721,2x2,3,512,3552645,LEAF_11,23,0,2930579763,-1364387.500,605
2026-07-06 13:09:11.742,2x2,3,512,3552645,LEAF_11,24,0,2931600926,-1363366.375,605
2026-07-06 13:09:12.768,2x2,3,512,3552645,LEAF_11,25,0,2932626761,-1362340.500,605
2026-07-06 13:09:13.791,2x2,3,512,3552645,LEAF_11,26,0,2933650240,-1361317.000,605
2026-07-06 13:09:14.815,2x2,3,512,3552645,LEAF_11,27,0,2934674098,-1360293.250,605
2026-07-06 13:09:15.838,2x2,3,512,3552645,LEAF_11,28,0,2935697029,-1359270.250,605
2026-07-06 13:09:16.659,2x2,3,512,3552645,LEAF_11,29,0,2936517708,-1358449.625,605
2026-07-06 13:09:17.682,2x2,3,512,3552645,LEAF_11,30,0,2937540721,-1357426.625,605
2026-07-06 13:09:18.723,2x2,3,512,3552645,LEAF_11,31,0,2938582173,-1356385.125,605
2026-07-06 13:09:19.731,2x2,3,512,3552645,LEAF_11,32,0,2939589843,-1355377.500,605
2026-07-06 13:09:20.753,2x2,3,512,3552645,LEAF_11,33,0,2940612793,-1354354.500,605
2026-07-06 13:09:21.777,2x2,3,512,3552645,LEAF_11,34,0,2941636935,-1353330.375,605
2026-07-06 13:09:22.801,2x2,3,512,3552645,LEAF_11,35,0,2942660336,-1352307.000,605
2026-07-06 13:09:23.824,2x2,3,512,3552645,LEAF_11,36,0,2943683730,-1351283.625,605
2026-07-06 13:09:24.851,2x2,3,512,3552645,LEAF_11,37,0,2944710166,-1350257.125,605
2026-07-06 13:09:25.668,2x2,3,512,3552645,LEAF_11,38,0,2945527694,-1349439.625,605
2026-07-06 13:09:26.692,2x2,3,512,3552645,LEAF_11,39,0,2946551570,-1348415.750,605
2026-07-06 13:09:27.718,2x2,3,512,3552645,LEAF_11,40,0,2947577016,-1347390.250,605
2026-07-06 13:09:28.753,2x2,3,512,3552645,LEAF_11,41,0,2948612569,-1346354.750,605
2026-07-06 13:09:29.765,2x2,3,512,3552645,LEAF_11,42,0,2949624913,-1345342.375,605
2026-07-06 13:09:30.790,2x2,3,512,3552645,LEAF_11,43,0,2950649437,-1344317.875,605
2026-07-06 13:09:31.830,2x2,3,512,3552645,LEAF_11,44,0,2951689706,-1343277.625,605
2026-07-06 13:09:32.957,2x2,3,512,3552645,LEAF_11,45,0,2952817174,-1342150.125,605
2026-07-06 13:09:33.977,2x2,3,512,3552645,LEAF_11,46,0,2953836404,-1341130.875,605
2026-07-06 13:09:34.710,2x2,3,512,3552645,LEAF_11,47,0,2954570152,-1340397.125,605
2026-07-06 13:09:35.710,2x2,3,512,3552645,LEAF_11,48,0,2955569496,-1339397.750,605
2026-07-06 13:09:36.744,2x2,3,512,3552645,LEAF_11,49,0,2956604590,-1338362.750,605
2026-07-06 13:09:37.754,2x2,3,512,3552645,LEAF_11,50,0,2957613575,-1337353.750,605
2026-07-06 13:09:38.784,2x2,3,512,3552645,LEAF_11,51,0,2958644023,-1336323.250,605
2026-07-06 13:09:39.819,2x2,3,512,3552645,LEAF_11,52,0,2959679672,-1335287.625,605
2026-07-06 13:09:40.824,2x2,3,512,3552645,LEAF_11,53,0,2960683943,-1334283.375,605
2026-07-06 13:09:41.953,2x2,3,512,3552645,LEAF_11,54,0,2961813728,-1333153.625,605
2026-07-06 13:09:42.666,2x2,3,512,3552645,LEAF_11,55,0,2962527073,-1332440.250,605
2026-07-06 13:09:43.691,2x2,3,512,3552645,LEAF_11,56,0,2963550676,-1331416.625,605
2026-07-06 13:09:44.714,2x2,3,512,3552645,LEAF_11,57,0,2964573790,-1330393.500,605
2026-07-06 13:09:45.739,2x2,3,512,3552645,LEAF_11,58,0,2965598565,-1329368.750,605
2026-07-06 13:09:46.762,2x2,3,512,3552645,LEAF_11,59,0,2966622567,-1328344.750,605
2026-07-06 13:09:47.785,2x2,3,512,3552645,LEAF_11,60,0,2967646084,-1327321.250,605
2026-07-06 13:09:48.810,2x2,3,512,3552645,LEAF_11,61,0,2968670787,-1326296.500,605
2026-07-06 13:09:49.833,2x2,3,512,3552645,LEAF_11,62,0,2969693892,-1325273.375,605
2026-07-06 13:09:50.755,2x2,3,512,3552645,LEAF_11,63,0,2970615638,-1324351.625,605
2026-07-06 13:09:51.780,2x2,3,512,3552645,LEAF_11,64,0,2971640323,-1323327.000,605
2026-07-06 13:09:52.804,2x2,3,512,3552645,LEAF_11,65,0,2972664517,-1322302.750,605
2026-07-06 13:09:53.827,2x2,3,512,3552645,LEAF_11,66,0,2973687655,-1321279.625,605
2026-07-06 13:09:54.751,2x2,3,512,3552645,LEAF_11,67,0,2974610968,-1320356.375,605
2026-07-06 13:09:55.773,2x2,3,512,3552645,LEAF_11,68,0,2975633557,-1319333.750,605
2026-07-06 13:09:56.800,2x2,3,512,3552645,LEAF_11,69,0,2976660472,-1318306.875,605
2026-07-06 13:09:57.823,2x2,3,512,3552645,LEAF_11,70,0,2977683207,-1317284.125,605
2026-07-06 13:09:58.655,2x2,3,512,3552645,LEAF_11,71,0,2978514895,-1316452.375,605
2026-07-06 13:09:59.667,2x2,3,512,3552645,LEAF_11,72,0,2979530416,-1315436.875,605
2026-07-06 13:10:00.687,2x2,3,512,3552645,LEAF_11,73,0,2980551386,-1314415.875,605
2026-07-06 13:10:01.814,2x2,3,512,3552645,LEAF_11,74,0,2981677584,-1313289.750,605
2026-07-06 13:10:02.841,2x2,3,512,3552645,LEAF_11,75,0,2982704935,-1312262.375,605
2026-07-06 13:10:03.863,2x2,3,512,3552645,LEAF_11,76,0,2983726954,-1311240.375,605
2026-07-06 13:10:04.889,2x2,3,512,3552645,LEAF_11,77,0,2984751985,-1310215.250,605
2026-07-06 13:10:05.910,2x2,3,512,3552645,LEAF_11,78,0,2985774162,-1309193.125,605
2026-07-06 13:10:07.048,2x2,3,512,3552645,LEAF_11,79,0,2986911776,-1308055.500,605
2026-07-06 13:10:07.867,2x2,3,512,3552645,LEAF_11,80,0,2987731356,-1307236.000,605
2026-07-06 13:10:08.687,2x2,3,512,3552645,LEAF_11,81,0,2988551501,-1306415.750,605
2026-07-06 13:10:09.699,2x2,3,512,3552645,LEAF_11,82,0,2989562710,-1305404.625,605
2026-07-06 13:10:10.722,2x2,3,512,3552645,LEAF_11,83,0,2990586411,-1304380.875,605
2026-07-06 13:10:11.747,2x2,3,512,3552645,LEAF_11,84,0,2991611587,-1303355.750,605
2026-07-06 13:10:12.770,2x2,3,512,3552645,LEAF_11,85,0,2992633983,-1302333.375,605
2026-07-06 13:10:13.795,2x2,3,512,3552645,LEAF_11,86,0,2993659234,-1301308.000,605
2026-07-06 13:10:14.820,2x2,3,512,3552645,LEAF_11,87,0,2994684358,-1300283.000,605
2026-07-06 13:10:15.844,2x2,3,512,3552645,LEAF_11,88,0,2995708274,-1299259.000,605
2026-07-06 13:10:16.663,2x2,3,512,3552645,LEAF_11,89,0,2996527004,-1298440.250,605
2026-07-06 13:10:17.687,2x2,3,512,3552645,LEAF_11,90,0,2997551569,-1297415.750,605
2026-07-06 13:10:18.711,2x2,3,512,3552645,LEAF_11,91,0,2998575214,-1296392.125,605
2026-07-06 13:10:19.734,2x2,3,512,3552645,LEAF_11,92,0,2999598673,-1295368.625,605
2026-07-06 13:10:20.657,2x2,3,512,3552645,LEAF_11,93,0,3000520969,-1294446.375,605
2026-07-06 13:10:21.679,2x2,3,512,3552645,LEAF_11,94,0,3001543487,-1293423.750,605
2026-07-06 13:10:22.805,2x2,3,512,3552645,LEAF_11,95,0,3002670202,-1292297.125,605
2026-07-06 13:10:23.728,2x2,3,512,3552645,LEAF_11,96,0,3003592410,-1291374.875,605
2026-07-06 13:10:24.650,2x2,3,512,3552645,LEAF_11,97,0,3004514388,-1290452.875,605
2026-07-06 13:10:25.674,2x2,3,512,3552645,LEAF_11,98,0,3005538017,-1289429.250,605
2026-07-06 13:10:26.696,2x2,3,512,3552645,LEAF_11,99,0,3006561090,-1288406.250,605
2026-07-06 13:10:27.720,2x2,3,512,3552645,LEAF_11,100,0,3007584983,-1287382.375,606
2026-07-06 13:10:28.745,2x2,3,512,3552645,LEAF_11,101,0,3008609550,-1286357.750,606
2026-07-06 13:10:29.769,2x2,3,512,3552645,LEAF_11,102,0,3009634655,-1285332.625,606
2026-07-06 13:10:30.792,2x2,3,512,3552645,LEAF_11,103,0,3010656612,-1284310.625,606
2026-07-06 13:10:31.816,2x2,3,512,3552645,LEAF_11,104,0,3011681176,-1283286.125,606
2026-07-06 13:10:32.840,2x2,3,512,3552645,LEAF_11,105,0,3012705176,-1282262.125,606
2026-07-06 13:10:33.659,2x2,3,512,3552645,LEAF_11,106,0,3013524015,-1281443.250,606
2026-07-06 13:10:34.684,2x2,3,512,3552645,LEAF_11,107,0,3014548713,-1280418.625,606
2026-07-06 13:10:35.707,2x2,3,512,3552645,LEAF_11,108,0,3015572309,-1279395.000,606
2026-07-06 13:10:36.732,2x2,3,512,3552645,LEAF_11,109,0,3016597595,-1278369.750,606
2026-07-06 13:10:37.755,2x2,3,512,3552645,LEAF_11,110,0,3017620054,-1277347.250,606
2026-07-06 13:10:38.779,2x2,3,512,3552645,LEAF_11,111,0,3018643512,-1276323.750,606
2026-07-06 13:10:39.802,2x2,3,512,3552645,LEAF_11,112,0,3019667869,-1275299.375,606
2026-07-06 13:10:40.827,2x2,3,512,3552645,LEAF_11,113,0,3020692584,-1274274.750,606
2026-07-06 13:10:41.851,2x2,3,512,3552645,LEAF_11,114,0,3021717072,-1273250.250,606
2026-07-06 13:10:42.672,2x2,3,512,3552645,LEAF_11,115,0,3022536720,-1272430.625,606
2026-07-06 13:10:43.695,2x2,3,512,3552645,LEAF_11,116,0,3023560292,-1271407.000,606
2026-07-06 13:10:44.718,2x2,3,512,3552645,LEAF_11,117,0,3024583263,-1270384.000,606
2026-07-06 13:10:45.742,2x2,3,512,3552645,LEAF_11,118,0,3025607085,-1269360.250,606
2026-07-06 13:10:46.767,2x2,3,512,3552645,LEAF_11,119,0,3026632007,-1268335.250,606
2026-07-06 13:10:47.791,2x2,3,512,3552645,LEAF_11,120,0,3027656429,-1267310.875,606
2026-07-06 13:10:48.813,2x2,3,512,3552645,LEAF_11,121,0,3028678730,-1266288.625,606
2026-07-06 13:10:49.652,2x2,3,512,3552645,LEAF_11,122,0,3029517426,-1265449.875,606
2026-07-06 13:10:50.792,2x2,3,512,3552645,LEAF_11,123,0,3030658174,-1264309.125,606
2026-07-06 13:10:51.681,2x2,3,512,3552645,LEAF_11,124,0,3031546457,-1263420.875,606
2026-07-06 13:10:52.706,2x2,3,512,3552645,LEAF_11,125,0,3032571405,-1262395.875,606
2026-07-06 13:10:53.730,2x2,3,512,3552645,LEAF_11,126,0,3033595208,-1261372.125,606
2026-07-06 13:10:54.775,2x2,3,512,3552645,LEAF_11,127,0,3034641435,-1260325.875,606
2026-07-06 13:10:55.675,2x2,3,512,3552645,LEAF_11,128,0,3035540943,-1259426.375,606
2026-07-06 13:10:56.803,2x2,3,512,3552645,LEAF_11,129,0,3036669291,-1258298.000,606
2026-07-06 13:10:57.824,2x2,3,512,3552645,LEAF_11,130,0,3037690208,-1257277.125,606
2026-07-06 13:10:58.655,2x2,3,512,3552645,LEAF_11,131,0,3038521349,-1256446.000,606
2026-07-06 13:10:59.668,2x2,3,512,3552645,LEAF_11,132,0,3039537715,-1255429.625,606
2026-07-06 13:11:00.698,2x2,3,512,3552645,LEAF_11,133,0,3040568162,-1254399.125,606
2026-07-06 13:11:01.727,2x2,3,512,3552645,LEAF_11,134,0,3041596790,-1253370.500,606
2026-07-06 13:11:02.740,2x2,3,512,3552645,LEAF_11,135,0,3042609817,-1252357.500,606
2026-07-06 13:11:03.763,2x2,3,512,3552645,LEAF_11,136,0,3043633106,-1251334.250,606
2026-07-06 13:11:04.890,2x2,3,512,3552645,LEAF_11,137,0,3044760398,-1250206.875,606
2026-07-06 13:11:05.812,2x2,3,512,3552645,LEAF_11,138,0,3045681962,-1249285.375,606
2026-07-06 13:11:06.835,2x2,3,512,3552645,LEAF_11,139,0,3046704693,-1248262.625,606
2026-07-06 13:11:07.962,2x2,3,512,3552645,LEAF_11,140,0,3047832353,-1247135.000,606
