pc_timestamp,topology,distance_m,payload_bytes,from_node,source_label,seq,sent_us,recv_us,latency_ms,msg_length
13:43.6,3x3,1,128,3552645,LEAF_11,0,0,2891850235,-1403117,220
13:44.8,3x3,1,128,3552645,LEAF_11,1,0,2893078217,-1401889.125,220
13:45.8,3x3,1,128,3552645,LEAF_11,2,0,2894104972,-1400862.375,220
13:46.9,3x3,1,128,3552645,LEAF_11,3,0,2895126227,-1399841.125,220
13:47.9,3x3,1,128,3552645,LEAF_11,4,0,2896149218,-1398818.125,220
13:48.9,3x3,1,128,3552645,LEAF_11,5,0,2897173956,-1397793.375,220
13:49.9,3x3,1,128,3552645,LEAF_11,6,0,2898199658,-1396767.625,220
13:50.7,3x3,1,128,3552645,LEAF_11,7,0,2899016679,-1395950.625,220
13:51.8,3x3,1,128,3552645,LEAF_11,8,0,2900040400,-1394926.875,220
13:52.8,3x3,1,128,3552645,LEAF_11,9,0,2901065547,-1393901.75,220
13:53.8,3x3,1,128,3552645,LEAF_11,10,0,2902090249,-1392877,221
13:54.8,3x3,1,128,3552645,LEAF_11,11,0,2903116243,-1391851,221
13:56.1,3x3,1,128,3552645,LEAF_11,12,0,2904343677,-1390623.625,221
13:56.9,3x3,1,128,3552645,LEAF_11,13,0,2905160733,-1389806.625,221
13:57.9,3x3,1,128,3552645,LEAF_11,14,0,2906184133,-1388783.125,221
13:58.9,3x3,1,128,3552645,LEAF_11,15,0,2907210246,-1387757,221
13:59.8,3x3,1,128,3552645,LEAF_11,16,0,2908027533,-1386939.75,221
14:00.8,3x3,1,128,3552645,LEAF_11,17,0,2909051972,-1385915.375,221
14:01.8,3x3,1,128,3552645,LEAF_11,18,0,2910076695,-1384890.625,221
14:02.8,3x3,1,128,3552645,LEAF_11,19,0,2911099784,-1383867.5,221
14:03.9,3x3,1,128,3552645,LEAF_11,20,0,2912124949,-1382842.375,221
14:04.9,3x3,1,128,3552645,LEAF_11,21,0,2913151085,-1381816.25,221
14:05.9,3x3,1,128,3552645,LEAF_11,22,0,2914171756,-1380795.5,221
14:06.9,3x3,1,128,3552645,LEAF_11,23,0,2915197527,-1379769.75,221
14:07.7,3x3,1,128,3552645,LEAF_11,24,0,2916014521,-1378952.75,221
14:08.8,3x3,1,128,3552645,LEAF_11,25,0,2917041535,-1377925.75,221
14:09.8,3x3,1,128,3552645,LEAF_11,26,0,2918063916,-1376903.375,221
14:10.8,3x3,1,128,3552645,LEAF_11,27,0,2919087200,-1375880.125,221
14:11.8,3x3,1,128,3552645,LEAF_11,28,0,2920112751,-1374854.5,221
14:12.9,3x3,1,128,3552645,LEAF_11,29,0,2921134713,-1373832.625,221
14:13.9,3x3,1,128,3552645,LEAF_11,30,0,2922160575,-1372806.75,221
14:14.9,3x3,1,128,3552645,LEAF_11,31,0,2923182264,-1371785,221
14:15.9,3x3,1,128,3552645,LEAF_11,32,0,2924207077,-1370760.25,221
14:16.9,3x3,1,128,3552645,LEAF_11,33,0,2925128188,-1369839.125,221
14:17.6,3x3,1,128,3552645,LEAF_11,34,0,2925850807,-1369116.5,221
14:18.6,3x3,1,128,3552645,LEAF_11,35,0,2926882486,-1368084.75,221
14:19.9,3x3,1,128,3552645,LEAF_11,36,0,2928204063,-1366763.25,221
14:20.9,3x3,1,128,3552645,LEAF_11,37,0,2929127499,-1365839.75,221
14:21.9,3x3,1,128,3552645,LEAF_11,38,0,2930149647,-1364817.625,221
14:22.9,3x3,1,128,3552645,LEAF_11,39,0,2931173793,-1363793.5,221
14:23.9,3x3,1,128,3552645,LEAF_11,40,0,2932197880,-1362769.375,221
14:24.7,3x3,1,128,3552645,LEAF_11,41,0,2933016413,-1361950.875,221
14:25.8,3x3,1,128,3552645,LEAF_11,42,0,2934040972,-1360926.375,221
14:26.8,3x3,1,128,3552645,LEAF_11,43,0,2935064695,-1359902.625,221
14:28.2,3x3,1,128,3552645,LEAF_11,44,0,2936498326,-1358469,221
14:28.8,3x3,1,128,3552645,LEAF_11,45,0,2937112592,-1357854.75,221
14:29.9,3x3,1,128,3552645,LEAF_11,46,0,2938136790,-1356830.5,221
14:30.9,3x3,1,128,3552645,LEAF_11,47,0,2939160325,-1355807,221
14:31.9,3x3,1,128,3552645,LEAF_11,48,0,2940186914,-1354780.375,221
14:32.9,3x3,1,128,3552645,LEAF_11,49,0,2941210272,-1353757,221
14:33.8,3x3,1,128,3552645,LEAF_11,50,0,2942027898,-1352939.375,221
14:34.8,3x3,1,128,3552645,LEAF_11,51,0,2943051886,-1351915.375,221
14:35.8,3x3,1,128,3552645,LEAF_11,52,0,2944077213,-1350890.125,221
14:36.8,3x3,1,128,3552645,LEAF_11,53,0,2945100725,-1349866.625,221
14:37.8,3x3,1,128,3552645,LEAF_11,54,0,2946127087,-1348840.25,221
14:38.9,3x3,1,128,3552645,LEAF_11,55,0,2947147675,-1347819.625,221
14:39.9,3x3,1,128,3552645,LEAF_11,56,0,2948171793,-1346795.5,221
14:40.9,3x3,1,128,3552645,LEAF_11,57,0,2949195720,-1345771.625,221
14:41.7,3x3,1,128,3552645,LEAF_11,58,0,2950014039,-1344953.25,221
14:42.8,3x3,1,128,3552645,LEAF_11,59,0,2951039435,-1343927.875,221
